,Target
58330,0
58331,0
58333,1
58334,1
58335,1
58338,0
58339,0
58340,1
58343,0
58345,0
58346,0
58347,1
58348,0
58350,1
58351,0
58352,1
58356,1
58357,0
58360,0
58362,0
58363,1
58367,1
58369,0
58377,1
58378,1
58380,0
58387,0
58388,1
58389,1
58390,1
58392,0
58393,1
58396,0
58397,0
58398,0
58403,1
58405,1
58406,0
58408,1
58409,0
58412,1
58415,1
58418,0
58421,0
58422,1
58424,1
58427,1
58432,1
58436,0
58440,0
58441,0
58443,1
58444,1
58446,1
58447,1
58450,1
58453,1
58455,1
58456,1
58457,1
58461,1
58462,1
58464,0
58466,1
58468,1
58469,0
58471,1
58474,1
58475,0
58476,1
58478,0
58480,0
58481,1
58482,1
58484,1
58488,0
58489,0
58490,1
58492,0
58494,0
58496,1
58497,1
58499,0
58501,0
58502,1
58505,1
58506,1
58508,1
58509,1
58510,0
58511,0
58512,1
58513,0
58514,1
58515,0
58516,1
58517,1
58518,1
58519,1
58524,0
58527,1
58529,0
58530,0
58531,1
58532,1
58534,1
58535,0
58536,1
58543,0
58544,0
58545,1
58546,0
58550,0
58552,0
58553,1
58555,0
58556,1
58560,1
58562,1
58563,1
58564,1
58565,0
58568,1
58572,1
58574,1
58575,0
58576,1
58577,1
58579,1
58581,1
58582,1
58583,0
58587,1
58597,1
58598,1
58600,0
58601,0
58606,0
58608,1
58610,0
58612,1
58616,0
58618,1
58621,1
58625,0
58628,0
58630,1
58631,1
58632,0
58633,1
58638,1
58640,1
58641,0
58643,0
58644,0
58645,1
58646,0
58649,0
58653,0
58654,1
58655,1
58656,0
58660,0
58664,0
58665,1
58666,0
58667,1
58669,0
58672,1
58675,1
58676,1
58677,1
58681,1
58683,1
58688,1
58689,1
58690,1
58691,1
58692,1
58693,1
58695,0
58698,0
58701,0
58703,0
58704,0
58706,0
58708,0
58711,0
58712,1
58715,1
58716,1
58717,1
58721,0
58722,0
58727,0
58728,1
58732,1
58736,1
58738,1
58740,1
58745,1
58747,0
58748,0
58749,1
58750,0
58751,0
58753,1
58756,1
58758,0
58762,0
58763,1
58764,0
58766,1
58770,0
58772,0
58774,1
58775,0
58778,0
58779,1
58782,1
58786,1
58788,1
58789,1
58791,0
58792,1
58793,1
58794,1
58795,1
58796,0
58798,0
58801,0
58802,1
58803,1
58804,0
58805,1
58812,1
58813,1
58817,1
58819,0
58822,1
58824,0
58825,1
58827,1
58828,0
58830,0
58831,1
58832,0
58834,0
58839,0
58840,1
58841,1
58842,0
58843,1
58846,1
58847,1
58848,1
58849,0
58850,0
58851,1
58852,0
58853,1
58854,1
58856,0
58857,1
58858,1
58859,0
58861,0
58862,1
58864,0
58865,1
58866,0
58867,0
58868,1
58869,0
58870,0
58873,0
58875,1
58876,0
58878,1
58880,1
58881,1
58882,1
58883,1
58885,1
58886,0
58888,0
58890,1
58891,0
58892,1
58893,0
58894,1
58895,0
58898,0
58901,1
58902,0
58903,0
58904,1
58905,1
58909,0
58910,1
58911,1
58912,0
58913,1
58915,0
58916,0
58917,1
58920,1
58921,0
58922,1
58924,0
58925,0
58926,0
58929,1
58930,1
58932,1
58934,0
58935,0
58937,1
58938,0
58941,1
58943,1
58947,0
58949,0
58951,0
58952,1
58953,0
58954,1
58955,1
58957,1
58958,1
58960,1
58961,0
58964,0
58965,0
58966,0
58967,1
58969,1
58974,0
58978,1
58979,0
58980,0
58981,0
58982,1
58983,1
58984,0
58985,1
58986,1
58989,1
58990,1
58995,1
58996,0
59002,1
59003,0
59009,1
59010,1
59013,1
59014,1
59015,1
59016,0
59018,0
59019,0
59020,0
59021,0
59023,0
59024,1
59025,0
59029,1
59030,1
59031,1
59034,0
59036,0
59038,1
59040,0
59041,0
59043,1
59044,0
59046,1
59047,1
59048,1
59050,0
59052,0
59054,0
59055,0
59056,0
59060,0
59063,1
59064,0
59065,0
59066,1
59067,1
59068,0
59070,1
59072,0
59081,1
59083,1
59084,1
59087,0
59091,1
59092,1
59095,1
59100,1
59102,1
59105,1
59109,0
59112,1
59114,1
59116,0
59117,0
59118,0
59121,1
59122,1
59124,1
59125,1
59128,0
59129,1
59130,0
59131,1
59136,1
59137,0
59139,0
59141,1
59142,1
59143,1
59147,1
59151,0
59152,1
59153,1
59154,0
59155,0
59158,1
59159,1
59160,1
59161,1
59165,0
59167,0
59169,0
59170,1
59172,0
59173,1
59175,1
59176,0
59178,1
59179,1
59180,1
59182,0
59183,0
59185,0
59186,1
59187,0
59188,0
59189,0
59191,1
59192,0
59194,1
59195,0
59197,0
59198,0
59199,1
59200,1
59201,0
59202,1
59203,1
59206,1
59207,1
59210,1
59212,1
59214,1
59216,0
59217,1
59219,0
59221,0
59222,1
59223,0
59224,0
59225,0
59227,1
59228,1
59229,1
59230,0
59231,1
59233,0
59236,1
59238,1
59239,0
59240,0
59241,1
59242,1
59243,1
59245,0
59246,1
59251,1
59254,1
59258,0
59260,1
59263,0
59265,1
59268,0
59269,1
59270,1
59272,1
59273,1
59275,0
59279,1
59280,0
59284,1
59285,0
59286,0
59287,1
59292,0
59293,0
59294,1
59295,1
59298,0
59299,1
59303,0
59305,0
59307,0
59309,1
59312,0
59313,1
59315,1
59316,1
59318,1
59319,1
59320,0
59321,1
59322,1
59323,1
59325,0
59329,1
59332,1
59333,0
59335,0
59337,0
59339,0
59340,0
59342,1
59343,1
59344,0
59345,1
59346,1
59347,0
59348,0
59351,0
59354,1
59355,1
59356,1
59357,1
59358,1
59360,0
59361,1
59362,1
59363,0
59364,1
59366,0
59368,1
59369,1
59370,0
59371,1
59374,1
59377,0
59381,1
59382,0
59384,0
59387,1
59390,0
59392,1
59393,1
59394,1
59396,1
59397,0
59399,1
59405,1
59407,1
59410,0
59413,1
59414,0
59415,1
59416,1
59417,1
59419,1
59420,1
59422,1
59425,1
59426,0
59427,1
59428,0
59431,1
59432,1
59433,1
59435,0
59436,0
59437,1
59438,0
59439,0
59440,0
59441,1
59444,0
59445,0
59446,1
59447,1
59448,1
59449,1
59450,0
59452,0
59453,0
59454,1
59458,0
59460,0
59463,0
59464,0
59468,0
59469,0
59471,1
59475,1
59477,1
59478,0
59479,0
59480,1
59482,0
59483,0
59484,1
59485,1
59487,0
59488,1
59489,1
59492,1
59494,1
59497,1
59499,0
59504,1
59506,0
59507,1
59508,0
59518,1
59520,0
59521,1
59522,1
59525,0
59527,1
59528,1
59529,1
59532,1
59533,1
59534,1
59536,0
59537,0
59538,0
59539,1
59540,1
59541,0
59543,1
59545,0
59547,0
59549,0
59551,0
59552,0
59553,0
59554,0
59555,0
59557,1
59558,0
59560,1
59562,1
59563,0
59564,0
59565,1
59570,1
59571,0
59572,1
59573,0
59575,1
59577,1
59579,1
59581,1
59582,1
59583,1
59586,0
59589,1
59590,0
59591,1
59592,1
59594,1
59597,0
59605,0
59606,0
59608,1
59612,1
59613,0
59614,0
59621,0
59623,1
59627,0
59630,1
59631,0
59633,1
59634,0
59636,1
59637,0
59638,1
59640,0
59643,1
59644,1
59645,1
59646,0
59652,0
59653,1
59656,0
59657,0
59658,0
59664,0
59667,1
59668,1
59669,1
59671,0
59672,1
59674,0
59675,0
59676,0
59677,0
59680,1
59683,1
59685,1
59687,0
59688,1
59691,1
59692,0
59694,1
59695,0
59697,0
59698,0
59699,1
59701,0
59704,0
59705,0
59708,0
59709,1
59711,0
59712,0
59716,1
59718,1
59719,1
59720,1
59721,0
59722,0
59724,1
59725,1
59726,1
59727,0
59734,1
59735,0
59739,0
59740,0
59741,1
59743,1
59746,1
59748,0
59749,1
59750,1
59752,1
59755,0
59757,0
59761,1
59763,1
59764,1
59765,1
59768,1
59771,1
59772,1
59773,0
59777,0
59778,0
59780,1
59782,1
59787,1
59788,0
59789,1
59790,0
59793,0
59794,1
59796,1
59797,0
59800,1
59804,0
59806,1
59809,0
59812,1
59814,1
59816,0
59818,1
59821,0
59823,0
59824,0
59825,0
59826,0
59833,1
59835,0
59837,1
59838,0
59839,1
59840,0
59841,1
59842,0
59843,0
59845,0
59846,1
59848,0
59850,0
59853,1
59854,1
59855,0
59857,1
59860,1
59864,1
59865,1
59866,0
59870,1
59871,0
59872,0
59874,0
59878,1
59881,0
59884,1
59885,1
59887,1
59891,0
59894,1
59895,1
59897,1
59899,0
59900,1
59902,0
59904,1
59905,1
59908,0
59909,1
59911,0
59912,1
59917,1
59918,0
59920,1
59921,0
59923,1
59924,0
59930,1
59931,1
59932,1
59933,0
59934,1
59937,0
59938,1
59940,0
59941,1
59942,1
59943,0
59944,0
59947,1
59948,1
59950,0
59951,1
59952,0
59953,0
59954,1
59955,1
59956,1
59957,1
59958,1
59959,0
59960,1
59961,0
59964,1
59967,0
59970,1
59971,0
59975,0
59976,0
59977,0
59978,1
59979,1
59981,1
59982,1
59983,0
59984,1
59986,0
59987,1
59990,0
59991,1
59992,0
59993,0
59998,0
59999,0
60000,1
60001,1
60002,1
60003,1
60004,0
60007,0
60008,1
60010,0
60011,1
60014,0
60018,0
60019,1
60023,0
60024,1
60025,1
60027,1
60030,1
60033,0
60035,0
60038,1
60040,1
60042,0
60044,1
60046,1
60049,1
60051,0
60052,0
60053,1
60054,1
60057,0
60060,1
60062,1
60064,1
60067,1
60068,0
60069,0
60070,0
60075,1
60076,0
60078,0
60081,0
60083,1
60084,1
60085,1
60088,0
60089,1
60090,1
60094,1
60095,0
60096,1
60097,1
60099,0
60100,1
60101,0
60105,0
60109,0
60110,1
60111,0
60112,0
60113,1
60115,0
60116,0
60119,0
60120,0
60122,0
60128,1
60132,1
60134,1
60136,1
60138,0
60139,0
60141,1
60142,1
60144,0
60146,0
60149,0
60151,1
60155,1
60156,0
60157,1
60159,0
60160,1
60161,0
60162,0
60163,1
60164,0
60165,1
60166,0
60168,0
60169,0
60173,0
60174,1
60175,0
60176,0
60177,1
60178,0
60179,1
60180,0
60181,0
60185,1
60186,1
60189,0
60190,1
60192,0
60194,1
60196,1
60198,0
60202,1
60203,1
60205,1
60207,0
60213,0
60214,1
60215,0
60217,0
60219,0
60220,0
60221,1
60222,0
60223,1
60225,1
60227,1
60228,1
60229,1
60232,1
60233,1
60235,0
60236,0
60237,0
60238,0
60239,0
60240,1
60241,0
60243,0
60245,0
60246,1
60249,1
60250,1
60251,0
60252,0
60256,1
60257,1
60259,0
60260,0
60263,1
60265,0
60268,1
60269,0
60271,1
60275,0
60276,1
60280,1
60282,0
60284,1
60285,0
60287,1
60288,1
60291,0
60292,1
60293,0
60294,0
60295,1
60296,1
60297,0
60298,0
60303,1
60305,0
60306,0
60310,0
60311,1
60312,0
60316,1
60318,1
60319,1
60321,1
60322,0
60324,1
60327,1
60328,0
60332,0
60334,0
60338,1
60341,0
60342,1
60343,0
60345,0
60346,1
60357,0
60361,1
60362,0
60363,0
60364,0
60365,1
60366,1
60367,1
60372,0
60376,1
60377,0
60378,1
60379,1
60382,1
60386,1
60388,0
60390,1
60391,1
60393,1
60397,1
60399,0
60402,1
60403,0
60404,1
60405,1
60406,0
60407,1
60411,1
60412,1
60414,0
60415,1
60416,1
60419,1
60420,1
60422,1
60425,1
60427,1
60428,0
60429,1
60430,1
60431,1
60434,1
60437,0
60439,0
60440,1
60443,1
60445,1
60446,1
60448,1
60449,0
60453,1
60454,1
60455,0
60458,0
60459,1
60460,1
60461,0
60463,1
60464,0
60467,1
60468,0
60471,0
60474,0
60475,0
60478,0
60479,1
60480,1
60481,1
60482,0
60483,1
60484,0
60485,1
60486,1
60487,1
60491,1
60492,0
60493,1
60494,0
60495,0
60498,0
60499,1
60501,0
60502,0
60504,1
60506,0
60507,1
60510,0
60511,1
60513,0
60515,1
60516,0
60518,0
60522,1
60525,0
60527,1
60528,1
60529,1
60530,0
60532,1
60533,0
60534,1
60536,0
60538,0
60539,1
60543,1
60544,0
60545,1
60546,1
60547,1
60548,1
60550,1
60551,0
60552,1
60554,0
60556,1
60561,0
60567,1
60568,1
60569,1
60573,0
60575,1
60576,1
60577,0
60579,0
60581,1
60582,0
60583,1
60584,1
60586,0
60587,0
60588,0
60589,1
60591,0
60592,0
60595,0
60597,1
60598,0
60599,1
60602,1
60604,1
60605,1
60608,0
60609,0
60610,0
60612,1
60615,1
60616,1
60618,1
60622,0
60626,1
60628,1
60629,1
60631,1
60632,0
60633,0
60635,0
60636,1
60637,0
60642,1
60644,1
60646,1
60648,0
60653,1
60655,1
60657,1
60659,0
60662,1
60663,0
60664,1
60665,1
60667,1
60668,1
60669,0
60673,1
60675,0
60678,0
60679,0
60680,0
60682,1
60683,0
60684,0
60686,0
60687,0
60688,0
60689,1
60690,1
60691,1
60693,1
60694,0
60695,1
60696,1
60697,1
60698,0
60699,0
60701,0
60702,1
60703,0
60705,0
60707,1
60709,0
60710,1
60711,1
60712,0
60713,0
60714,1
60716,1
60717,0
60718,1
60720,1
60722,1
60723,0
60725,1
60727,0
60728,1
60737,1
60738,1
60743,0
60744,1
60749,0
60750,1
60751,1
60754,0
60755,1
60756,0
60757,1
60758,0
60759,0
60762,1
60763,0
60764,1
60765,1
60767,0
60769,1
60770,0
60774,1
60776,0
60777,1
60779,1
60780,1
60781,1
60782,0
60784,1
60785,1
60786,0
60787,1
60788,0
60789,0
60790,0
60792,0
60793,0
60794,0
60796,0
60798,0
60802,0
60805,1
60806,0
60807,1
60808,0
60809,1
60812,1
60813,0
60814,1
60816,1
60818,0
60819,0
60820,0
60821,1
60824,1
60825,0
60828,0
60830,0
60831,1
60833,0
60836,1
60838,1
60839,1
60840,0
60843,1
60848,0
60849,1
60851,0
60856,1
60857,0
60858,0
60859,1
60860,1
60863,1
60865,1
60867,1
60868,1
60869,0
60871,1
60873,0
60874,0
60875,0
60876,1
60878,0
60881,0
60883,1
60885,1
60886,0
60887,0
60889,0
60890,1
60891,1
60892,0
60896,0
60899,0
60900,1
60903,0
60905,0
60907,0
60909,1
60911,0
60913,0
60916,1
60917,1
60919,0
60923,0
60925,0
60930,1
60932,1
60934,1
60937,0
60939,1
60940,0
60941,0
60942,1
60943,1
60948,1
60952,0
60953,0
60955,1
60956,1
60962,0
60964,1
60965,1
60966,0
60968,1
60969,0
60971,1
60972,0
60973,1
60976,0
60978,1
60979,1
60980,1
60981,0
60983,0
60984,0
60985,0
60986,1
60987,1
60989,1
60994,0
60997,1
60998,1
60999,0
61000,0
61001,1
61002,0
61005,1
61006,0
61008,0
61010,0
61013,0
61014,0
61015,0
61016,0
61017,0
61019,0
61020,1
61021,1
61023,1
61024,0
61028,1
61029,1
61030,1
61037,0
61038,1
61039,1
61040,1
61048,0
61049,0
61050,1
61051,0
61052,0
61054,0
61055,1
61058,1
61059,0
61060,0
61062,0
61063,1
61071,0
61072,1
61073,1
61074,1
61075,1
61077,1
61079,0
61080,1
61081,1
61086,1
61089,0
61094,0
61096,1
61099,0
61103,1
61104,0
61107,1
61108,1
61110,1
61112,1
61113,0
61114,1
61115,1
61118,0
61119,1
61122,1
61123,0
61124,0
61125,1
61128,1
61130,1
61131,0
61132,1
61133,1
61134,1
61135,1
61139,1
61140,1
61143,1
61144,0
61145,1
61146,1
61149,1
61150,0
61152,0
61153,1
61154,1
61156,0
61157,0
61162,0
61166,1
61168,0
61171,0
61172,0
61174,1
61175,0
61177,1
61178,0
61179,1
61181,0
61182,0
61184,1
61185,1
61187,0
61188,0
61191,0
61193,0
61194,0
61195,0
61201,1
61205,0
61207,1
61208,0
61210,0
61211,1
61212,1
61213,1
61215,0
61217,0
61218,0
61223,0
61224,1
61226,0
61227,1
61228,0
61229,0
61231,0
61232,0
61233,1
61236,1
61237,0
61238,0
61240,0
61241,1
61244,1
61245,1
61246,0
61247,1
61248,0
61249,0
61250,1
61252,1
61254,1
61261,1
61265,1
61266,0
61268,1
61273,1
61275,1
61276,0
61277,0
61278,1
61281,0
61282,0
61285,0
61287,1
61289,0
61290,0
61291,0
61295,1
61300,1
61301,1
61302,0
61305,1
61307,0
61308,1
61310,0
61311,0
61312,1
61314,0
61316,1
61317,0
61323,1
61324,1
61325,0
61326,0
61329,1
61331,1
61334,0
61335,1
61337,0
61339,1
61341,0
61342,1
61343,1
61344,0
61345,0
61346,1
61347,1
61348,1
61349,0
61352,1
61353,0
61354,1
61355,0
61356,0
61357,1
61358,1
61360,1
61362,1
61363,1
61364,1
61366,1
61367,0
61368,1
61371,1
61372,0
61375,1
61376,0
61379,0
61380,0
61381,0
61382,1
61383,1
61385,1
61388,1
61390,0
61395,1
61396,0
61398,1
61400,0
61401,0
61402,1
61403,1
61404,0
61406,1
61409,1
61413,1
61414,1
61424,0
61427,1
61428,0
61431,0
61432,1
61433,1
61434,1
61435,0
61436,1
61438,1
61439,0
61441,1
61442,1
61443,0
61445,0
61446,0
61447,0
61448,0
61449,1
61450,1
61451,1
61454,1
61455,1
61457,1
61458,0
61462,1
61463,0
61465,0
61467,1
61470,1
61476,1
61478,0
61480,1
61481,1
61483,0
61484,0
61485,0
61486,0
61489,0
61490,1
61493,1
61494,1
61495,0
61496,1
61497,1
61498,0
61499,1
61500,0
61503,0
61504,0
61506,1
61507,0
61508,1
61513,1
61514,1
61515,1
61516,0
61518,0
61519,1
61520,0
61521,1
61522,0
61525,0
61527,0
61530,0
61531,1
61532,0
61534,1
61536,1
61537,1
61538,1
61541,1
61542,1
61543,1
61551,0
61553,0
61554,1
61555,1
61556,0
61557,1
61558,1
61559,0
61560,0
61563,1
61565,0
61566,0
61567,0
61568,0
61569,0
61571,0
61574,0
61576,1
61577,0
61580,0
61584,1
61586,1
61587,1
61588,0
61589,0
61592,1
61593,1
61594,0
61595,0
61596,0
61597,0
61599,0
61600,0
61601,1
61602,0
61604,0
61606,0
61607,1
61608,1
61610,0
61611,0
61612,0
61613,1
61614,1
61616,1
61617,1
61620,0
61621,0
61623,0
61624,1
61625,1
61628,1
61629,1
61634,1
61635,1
61636,0
61637,1
61638,1
61639,0
61641,1
61642,0
61643,1
61644,1
61645,0
61647,0
61652,1
61654,1
61656,0
61660,0
61661,0
61662,0
61663,1
61664,1
61667,1
61669,0
61670,1
61671,0
61674,1
61676,1
61677,1
61682,1
61683,0
61684,0
61686,0
61687,0
61689,1
61692,1
61694,0
61696,0
61698,1
61699,1
61700,0
61703,0
61707,1
61708,1
61710,1
61715,1
61716,0
61718,1
61719,0
61720,1
61721,1
61723,1
61724,1
61726,1
61727,1
61728,0
61729,0
61731,0
61733,0
61734,0
61736,0
61737,0
61738,1
61740,1
61741,0
61742,0
61743,0
61744,0
61745,1
61747,0
61748,0
61749,1
61750,1
61754,0
61756,1
61759,1
61760,0
61762,0
61767,1
61771,1
61775,1
61778,0
61779,0
61781,0
61782,0
61784,0
61785,0
61786,1
61787,1
61788,0
61789,0
61790,0
61791,1
61792,1
61793,0
61797,0
61801,1
61805,1
61807,1
61812,0
61815,0
61816,1
61818,0
61819,0
61821,0
61822,1
61823,1
61825,0
61826,1
61828,1
61829,1
61831,1
61835,1
61837,1
61838,0
61840,0
61843,1
61844,0
61847,0
61848,0
61849,1
61851,0
61853,0
61859,0
61860,0
61861,1
61864,0
61865,0
61866,1
61868,0
61872,0
61873,1
61874,0
61876,1
61877,1
61878,0
61880,0
61881,1
61883,1
61885,1
61887,0
61890,0
61895,1
61899,0
61900,0
61901,0
61902,0
61903,1
61904,1
61905,0
61908,1
61911,1
61915,0
61917,0
61918,1
61919,0
61920,0
61922,1
61923,1
61924,1
61925,1
61927,1
61928,1
61933,0
61934,0
61936,1
61937,0
61938,0
61940,0
61941,0
61942,1
61943,1
61944,1
61945,1
61946,0
61947,1
61948,1
61950,1
61951,0
61953,1
61955,1
61956,0
61959,1
61961,0
61967,0
61968,1
61971,0
61973,1
61975,1
61976,0
61979,0
61980,1
61981,1
61982,0
61983,0
61985,0
61987,1
61989,1
61990,0
61991,1
61993,0
61994,1
61995,0
61996,1
61997,1
61999,1
62000,0
62002,1
62003,1
62007,1
62009,1
62010,1
62011,0
62015,0
62017,0
62020,1
62024,1
62027,0
62029,0
62030,0
62032,1
62033,0
62034,0
62036,1
62039,1
62040,0
62044,1
62045,0
62046,0
62047,1
62048,1
62050,1
62052,1
62055,1
62056,1
62057,0
62060,1
62061,0
62062,1
62063,0
62064,1
62066,0
62067,1
62070,1
62072,0
62073,1
62074,0
62076,1
62078,0
62081,0
62082,1
62085,1
62088,0
62089,1
62091,1
62093,1
62094,0
62095,1
62097,0
62098,1
62099,1
62101,1
62103,1
62104,0
62106,0
62107,1
62108,0
62109,1
62112,1
62117,0
62121,0
62122,1
62124,1
62125,1
62126,1
62127,1
62128,0
62130,1
62131,0
62132,1
62135,1
62136,1
62137,1
62139,1
62140,0
62144,1
62145,0
62146,0
62149,0
62151,0
62152,0
62153,0
62158,1
62159,1
62162,1
62164,0
62166,1
62172,1
62173,1
62174,1
62176,1
62177,1
62178,1
62179,1
62180,1
62183,0
62184,1
62186,0
62187,0
62188,1
62189,0
62191,1
62193,1
62196,0
62197,0
62198,0
62200,0
62203,0
62207,0
62210,0
62212,1
62216,1
62217,0
62218,1
62219,1
62220,1
62221,1
62223,1
62226,1
62227,0
62229,1
62231,1
62232,1
62234,1
62235,1
62236,1
62237,1
62238,1
62240,0
62241,1
62242,0
62245,0
62246,1
62248,0
62249,0
62252,1
62253,0
62254,1
62255,0
62258,0
62259,0
62260,1
62261,0
62263,1
62264,1
62266,1
62267,1
62269,0
62271,1
62272,0
62273,1
62275,1
62276,1
62281,1
62282,0
62283,0
62284,0
62287,1
62288,0
62289,1
62292,0
62296,1
62297,0
62299,0
62300,0
62302,0
62304,1
62305,0
62306,0
62308,1
62310,1
62311,0
62313,1
62314,1
62315,1
62316,1
62318,1
62319,1
62322,0
62324,0
62325,0
62326,1
62328,1
62330,1
62331,1
62332,0
62333,1
62334,0
62336,0
62337,0
62338,1
62343,1
62345,0
62346,1
62351,1
62352,1
62353,1
62354,1
62355,1
62357,0
62359,1
62360,0
62363,1
62364,1
62365,0
62367,0
62368,0
62372,0
62374,0
62375,0
62376,0
62378,1
62379,1
62380,0
62381,0
62382,1
62387,1
62389,0
62390,1
62391,1
62392,1
62394,1
62396,0
62398,0
62399,1
62402,0
62403,1
62404,1
62406,1
62408,1
62409,1
62410,0
62411,1
62413,1
62415,1
62420,1
62421,1
62422,1
62423,0
62427,1
62428,1
62430,0
62431,0
62432,1
62436,0
62437,1
62438,0
62440,0
62441,0
62442,0
62443,0
62445,1
62447,0
62449,0
62451,1
62452,0
62453,1
62455,1
62458,0
62459,1
62462,1
62463,1
62464,1
62465,0
62468,1
62469,1
62472,1
62474,1
62476,1
62477,1
62478,1
62480,1
62481,1
62483,0
62488,0
62490,0
62491,1
62492,0
62495,1
62499,1
62500,0
62502,0
62503,0
62504,0
62505,0
62510,1
62512,0
62515,0
62516,1
62518,1
62519,1
62521,0
62523,0
62524,0
62525,1
62527,1
62531,1
62532,0
62534,1
62537,0
62538,1
62540,1
62542,1
62545,1
62546,1
62547,1
62549,0
62550,1
62555,0
62556,1
62557,1
62560,0
62564,0
62566,1
62568,0
62569,1
62570,1
62571,0
62572,1
62574,0
62575,1
62578,0
62579,1
62582,0
62585,0
62589,0
62590,1
62591,1
62592,1
62593,0
62597,1
62600,1
62604,1
62605,1
62606,0
62607,1
62609,0
62611,0
62612,0
62614,1
62615,1
62618,1
62619,0
62620,0
62623,1
62624,1
62625,1
62627,1
62628,0
62630,0
62632,1
62635,1
62636,1
62637,0
62638,0
62639,1
62640,1
62641,1
62642,1
62644,0
62646,0
62648,1
62649,1
62653,1
62654,1
62656,1
62657,1
62658,1
62660,1
62661,0
62662,0
62664,1
62666,1
62667,0
62669,0
62671,1
62672,1
62673,1
62674,0
62677,1
62680,1
62682,0
62683,0
62684,1
62685,0
62686,1
62687,0
62688,1
62689,0
62690,0
62691,1
62692,0
62693,0
62694,0
62695,1
62696,1
62698,0
62700,0
62701,1
62702,1
62703,0
62704,1
62705,0
62707,0
62709,1
62710,1
62711,1
62712,1
62713,1
62717,1
62721,1
62722,0
62725,1
62727,1
62728,1
62731,1
62735,0
62737,1
62739,1
62742,1
62744,0
62745,0
62748,0
62749,1
62752,1
62756,1
62757,0
62758,1
62759,1
62760,1
62761,0
62763,1
62764,0
62765,0
62766,1
62767,1
62768,0
62769,1
62770,0
62771,1
62776,1
62778,1
62779,1
62781,1
62784,0
62786,0
62787,1
62788,0
62790,0
62794,0
62795,1
62796,1
62797,1
62798,1
62799,0
62803,1
62804,0
62805,0
62809,1
62810,1
62811,0
62812,0
62814,1
62815,0
62816,1
62818,1
62819,0
62820,1
62821,1
62825,1
62826,0
62827,1
62829,1
62830,0
62832,0
62833,0
62834,0
62835,1
62837,0
62838,0
62845,1
62846,1
62847,0
62848,1
62850,0
62851,0
62852,0
62854,1
62855,0
62859,1
62860,1
62865,0
62866,0
62867,0
62870,1
62871,0
62874,1
62875,0
62876,0
62880,1
62881,0
62882,0
62883,1
62886,1
62887,1
62888,1
62890,0
62893,1
62896,1
62898,1
62900,0
62902,1
62904,0
62905,0
62906,1
62908,0
62909,0
62911,1
62912,0
62913,1
62914,1
62916,1
62917,1
62918,0
62921,0
62922,0
62925,1
62927,0
62928,1
62930,0
62932,0
62933,1
62934,0
62935,1
62938,0
62939,0
62945,1
62948,1
62949,0
62952,0
62953,1
62954,0
62955,0
62956,1
62957,0
62958,1
62959,0
62961,0
62962,1
62965,1
62966,1
62968,0
62969,1
62970,1
62971,0
62972,1
62975,1
62976,1
62977,1
62978,1
62979,1
62984,0
62986,1
62987,0
62989,0
62990,1
62991,0
62993,1
62994,1
62995,1
62996,1
62997,0
62999,0
63000,1
63005,1
63007,0
63008,0
63010,1
63012,1
63015,1
63016,1
63018,0
63020,0
63021,1
63022,0
63023,0
63025,0
63026,0
63028,1
63029,0
63030,1
63031,0
63032,0
63033,1
63034,1
63036,0
63037,1
63038,1
63039,0
63040,1
63041,0
63042,1
63045,0
63047,0
63049,1
63051,0
63053,1
63055,0
63057,0
63059,1
63060,1
63061,1
63062,0
63063,1
63065,1
63066,1
63067,0
63068,0
63070,1
63071,0
63072,1
63074,1
63075,0
63078,1
63079,1
63080,0
63081,1
63082,0
63084,0
63087,0
63088,0
63090,0
63092,1
63093,0
63094,1
63095,1
63096,1
63097,0
63102,1
63105,0
63107,0
63110,0
63111,1
63112,1
63113,0
63117,0
63118,0
63119,1
63122,0
63124,1
63126,0
63127,0
63129,0
63135,0
63136,1
63137,0
63138,0
63140,0
63145,1
63146,1
63148,0
63149,1
63150,1
63152,0
63153,1
63158,1
63159,1
63160,0
63161,1
63162,0
63164,1
63165,1
63166,1
63173,1
63174,1
63175,1
63176,1
63177,1
63179,0
63180,1
63181,1
63182,1
63185,1
63187,0
63191,0
63192,1
63193,1
63197,1
63198,1
63199,1
63202,0
63206,1
63207,1
63208,0
63209,1
63210,1
63214,1
63215,0
63217,1
63218,0
63222,0
63223,0
63224,0
63226,0
63227,1
63230,0
63231,0
63232,0
63233,1
63235,1
63236,1
63237,1
63239,1
63242,1
63244,0
63245,1
63246,1
63252,1
63254,0
63255,0
63256,0
63259,1
63260,1
63264,0
63265,0
63269,0
63270,1
63274,0
63276,1
63277,1
63278,0
63279,0
63280,0
63283,0
63286,1
63288,0
63291,1
63294,1
63295,1
63297,0
63300,1
63301,0
63305,1
63309,0
63310,0
63311,1
63312,0
63315,1
63316,1
63319,1
63321,1
63323,0
63325,0
63327,1
63330,0
63333,1
63334,1
63335,0
63336,1
63338,1
63339,1
63341,0
63346,1
63347,0
63349,1
63352,1
63353,1
63354,0
63359,0
63361,0
63364,1
63365,1
63366,0
63368,0
63370,1
63373,1
63376,1
63377,1
63379,1
63382,1
63383,0
63384,1
63385,0
63386,1
63387,0
63389,0
63390,1
63391,1
63392,1
63393,0
63394,0
63396,1
63398,0
63400,0
63402,1
63404,1
63405,1
63406,0
63408,1
63409,1
63410,1
63413,0
63414,1
